id,image_ids,species,location,date,latitude,longitude,ind_conf
471554,1391381;1391382;1391383,Ganoderma applanatum,"USA, New Hampshire",2021-10-03,43.09308,-70.83144,82%
471559,1391395;1391396;1391397;1391398;1391399;1391400;1391401,Mixed collection,"USA, Connecticut",2021-10-06,41.09688,-73.5606,85%
471678,1391755;1391754,Amanita muscaria,"New Zealand, Auckland",2021-05-18,-36.8451,174.73248,82%
471752,1391980;1391981;1391982;1391983,Boletus edulis,"USA, Michigan",2021-09-30,43.62444,-84.23604,85%
471778,1392083;1392081;1392082,Mixed collection,"USA, Hawaii",2021-10-07,20.03796,-155.44008,82%
471823,1392237,Mixed collection,"USA, New Jersey",2021-08-29,41.20722,-74.77452,86%
471858,1392350;1392351,Grifola frondosa,"USA, Illinois",2021-10-08,42.24438,-88.36164,83%
471880,1392409;1392411;1392412,Trametes versicolor,"USA, Pennsylvania",2021-09-26,41.56938,-75.7008,87%
471894,1392449;1392450;1392451;1392452;1392453,Coprinus comatus,"USA, Michigan",2021-10-08,43.62444,-84.23604,85%
471911,1392517;1392518;1392519;1392520,Coprinus comatus,"USA, Pennsylvania",2021-10-08,41.00292,-76.85028,80%
472065,1393044,Amanita amerirubescens,"USA, Massachusetts",2021-10-09,42.48396,-72.00972,84%
472131,1393302;1393303;1393304,Hypomyces lactifluorum,"USA, Washington",2021-10-08,47.47446,-123.8706,86%
472138,1393332;1393331;1393333,Lactarius indigo,"USA, Kentucky",2021-10-09,38.13156,-85.82616,90%
472211,1393575;1393576;1393577,Coprinus comatus,"USA, Indiana",2021-10-10,40.94208,-87.15564,77%
472263,1393712,Trametes versicolor,"USA, Michigan",2021-09-20,42.72498,-83.11392,87%
472370,1394045;1394022,Cantharellus cinnabarinus,"USA, Michigan",2021-09-21,42.75126,-83.22912,87%
472400,1394129,Boletus edulis,"USA, Washington",2021-10-07,47.64456,-121.35744,83%
472413,1394143;1394144;1394145;1394146;1394147;1394148;1394149,Mixed collection,"USA, Massachusetts",2021-10-11,41.91858,-70.01892,85%
472507,1394382;1394383,Ganoderma applanatum,"Serbia, Valjevski okrug",2020-08-10,44.16876,19.65564,80%
472519,1394413,Trametes versicolor,"Serbia, Tara National Park",2020-07-29,43.94466,19.36224,80%
472616,1394759;1394760;1394761,Lactarius indigo,"USA, Wisconsin",2021-10-12,45.73746,-89.15652,82%
472643,1394871;1394868;1394869;1394870;1394872,Amanita muscaria,"Canada, British Columbia",2021-10-12,49.23378,-124.04016,84%
472659,1394926;1394927;1394928;1394929;1394930;1394931;1394932,Mixed collection,"Canada, Ontario",2021-10-13,46.11582,-80.48304,78%
472663,1394937;1394938;1394939;1394940;1394941,Coprinus comatus,"USA, West Virginia",2021-10-11,39.48732,-79.93044,81%
472671,1394968;1394969;1394970;1394971,Ganoderma applanatum,"USA, New Hampshire",2021-10-09,43.8498,-71.2746,81%
472720,1395144;1395145;1395146;1395149;1395150;1395151;1395152,Boletus edulis,"USA, Washington",2021-10-12,47.04264,-122.94,86%
472832,1395488;1395489;1395490,Coprinus comatus,"USA, New York",2021-10-14,44.33742,-73.77732,82%
472875,1395632,Grifola frondosa,"USA, Michigan",2021-09-21,42.75162,-83.2302,87%
472904,1395728,Artomyces pyxidatus,"USA, Michigan",2021-09-23,42.67746,-83.11212,87%
472922,1395776;1395777;1395781,Coprinus comatus,"USA, New York",2021-09-28,43.78806,-74.25936,87%
472956,1395888;1395889,Coprinus comatus,"USA, Maryland",2021-10-14,39.58812,-77.58036,83%
473040,1396132;1396130;1396131,Trametes versicolor,"USA, Arizona",2021-09-29,31.97016,-111.89052,86%
473072,1396220;1396221;1396222;1396223;1396224;1396225;1396226,Hypomyces lactifluorum,"USA, Michigan",2021-10-15,43.62444,-84.23604,85%
473157,1396531;1396528;1396529;1396530;1396532;1396533,Amanita muscaria,"Canada, British Columbia",2021-10-15,49.24962,-124.07256,84%
473191,1396625;1396626,Hypomyces lactifluorum,"USA, Washington",2021-10-15,46.56276,-121.59468,92%
473236,1396758;1396759,Boletus edulis,"USA, Oregon",2021-10-15,45.71424,-123.93432,85%
473289,1396931;1396930;1396932,Amanita muscaria,"Canada, British Columbia",2021-10-16,49.24962,-124.07256,84%
473336,1397086;1397087,Grifola frondosa,"USA, Michigan",2021-09-26,42.6798,-83.48112,87%
473347,1397121,Amanita muscaria,"USA, Kentucky",2021-10-09,37.79388,-84.19032,76%
473380,1397243,Trametes versicolor,"Serbia, Sokobanja",2021-09-09,43.61616,21.87756,80%
473397,1397292,Hypomyces lactifluorum,"USA, Michigan",2021-10-15,43.62444,-84.23604,85%
473439,1397394;1397392,Amanita muscaria,"USA, California",2021-10-16,41.8356,-124.16832,87%
473460,1397489;1397488;1397490;1397491;1397492;1397493;1397494;1397495;1397496;1397497;1397498;1397499,Amanita muscaria,"Canada, British Columbia",2021-10-17,49.23558,-124.03188,84%
473490,1397612;1397607;1397609;1397610;1397613;1397614;1397615;1397616;1397749;1427103;1427104,Coprinus comatus,"Serbia, Zlatibor",2021-10-01,43.7301,19.7046,85%
473521,1397729;1397723;1397724;1397725;1397726;1397727;1397728,Amanita amerirubescens,"USA, Michigan",2021-10-09,43.62444,-84.23604,85%
473547,1397813;1397814,Mixed collection,"USA, Missouri",2021-10-18,37.25802,-93.34368,84%
473568,1397861,Mixed collection,"USA, Missouri",2021-10-18,37.25802,-93.34368,84%
473601,1397961;1397962;1397964;1397965;1397967,Amanita muscaria,"USA, Connecticut",2021-10-18,41.57622,-72.33084,78%
473638,1398123,Coprinus comatus,"Serbia, Cer Mountain",2021-10-10,44.61444,19.4508,85%
473747,1398524;1398525;1398526;1398527;1398528;1398529,Amanita muscaria,"USA, Washington",2021-10-19,47.01726,-122.88384,86%
473868,1398905;1398906;1398907,Boletus edulis,"USA, New York",2021-10-20,44.2566,-73.79064,81%
473922,1399126,Artomyces pyxidatus,"USA, Michigan",2021-09-27,42.72984,-83.10996,87%
474004,1399340;1399341;1399342;1399343;1399344;1399345;1399346;1399347;1399348;1399349,Boletus edulis,"USA, Washington",2021-10-21,47.04264,-122.94,86%
474021,1399398;1399399,Grifola frondosa,"USA, Michigan",2021-09-27,42.72822,-83.11392,87%
474056,1399495;1399493;1399494,Grifola frondosa,"USA, Missouri",2021-10-21,37.20618,-94.33548,85%
474196,1400016;1400017;1400018;1400019,Lactarius indigo,"USA, New York",2021-10-05,43.27362,-73.67688,87%
474223,1400092;1400093;1400094,Boletus edulis,"USA, Washington",2021-10-22,46.89594,-124.12188,86%
474225,1400100;1400098;1400099,Amanita muscaria,"USA, Washington",2021-10-22,46.89594,-124.12188,86%
474237,1400144;1400145,Amanita muscaria,"USA, Washington",2021-10-22,46.89594,-124.12188,86%
474238,1400147;1400146;1400148,Boletus edulis,"USA, Washington",2021-10-22,46.89594,-124.12188,86%
474241,1400160;1400161,Amanita muscaria,"USA, Washington",2021-10-22,46.89594,-124.12188,86%
474245,1400169;1400170;1400171,Boletus edulis,"USA, Washington",2021-10-22,46.89594,-124.12188,86%
474247,1400174;1400175,Amanita muscaria,"USA, Washington",2021-10-22,46.89594,-124.12188,86%
474248,1400176;1400177;1400178;1400179;1400180,Boletus edulis,"USA, Washington",2021-10-22,46.89594,-124.12188,86%
474300,1400385;1400386,Amanita muscaria,"USA, Washington",2021-10-22,46.8279,-124.08948,86%
474309,1400424;1400423;1400425;1400426;1400427;1400428,Boletus edulis,"USA, Washington",2021-10-22,46.8279,-124.08948,86%
474310,1400429;1400430;1400431;1400432;1400433;1400434,Boletus edulis,"USA, Washington",2021-10-22,46.8279,-124.08948,86%
474353,1400560,Amanita muscaria,"USA, Washington",2021-10-23,47.61342,-122.33016,83%
474380,1400641;1400642,Grifola frondosa,"USA, New Jersey",2021-10-22,39.37554,-74.56356,83%
474460,1400861;1400862;1400863;1400864;1400865;1400866;1400867;1400868;1400869;1400870;1400871,Amanita muscaria,"USA, Washington",2021-10-22,46.32102,-124.06212,87%
474462,1400875;1400876;1400877;1400878;1400879,Boletus edulis,"USA, Washington",2021-10-22,46.31904,-124.06716,79%
474547,1401137,Grifola frondosa,"USA, Michigan",2021-09-29,42.75018,-83.22876,87%
474654,1401510,Cantharellus cinnabarinus,"USA, Michigan",2021-09-29,42.7536,-83.22444,87%
474744,1401819;1401820;1401821,Grifola frondosa,"USA, Pennsylvania",2021-10-12,41.25312,-76.04712,87%
474798,1401990;1401991,Amanita muscaria,"USA, Washington",2021-10-26,47.01726,-122.88384,86%
474803,1402010;1402011;1402012;1402013,Amanita muscaria,"USA, Washington",2021-10-26,47.01726,-122.88384,90%
474832,1402119,Grifola frondosa,"USA, Michigan",2021-09-30,42.94116,-83.34576,87%
475071,1403078,Trametes versicolor,"USA, Rhode Island",2021-10-28,41.52024,-71.27892,79%
475073,1403080,Trametes versicolor,"USA, Rhode Island",2021-10-28,41.52024,-71.27892,79%
475077,1403091;1403092;1403093,Amanita muscaria,"USA, Washington",2021-10-27,47.13066,-122.93244,86%
475078,1403094,Trametes versicolor,"USA, Rhode Island",2021-10-28,41.52024,-71.27892,79%
475166,1403442;1403443,Trametes versicolor,"USA, Kentucky",2021-10-29,38.02158,-83.80764,79%
475186,1403543;1403541;1403542;1403544,Lactarius indigo,"USA, Ohio",2021-10-27,38.736,-83.19168,92%
475359,1404145;1404146;1404147,Amanita muscaria,"USA, Washington",2021-10-30,47.01726,-122.88384,86%
475360,1404148,Mixed collection,"USA, New Jersey",2021-10-30,40.74552,-74.3004,85%
475361,1404149;1404150;1404155;1404156;1404157;1404158;1404670,Boletus edulis,"USA, Washington",2021-10-30,47.01726,-122.88384,86%
475445,1404508;1404509;1404510;1404511;1404512,Coprinus comatus,"USA, Michigan",2021-10-16,43.62444,-84.23604,86%
475465,1404560;1404561,Ganoderma applanatum,"Canada, British Columbia",2021-10-28,48.45582,-123.27408,87%
475588,1404985;1404986;1404987,Artomyces pyxidatus,"USA, Pennsylvania",2021-10-31,41.01822,-76.8618,79%
475903,1406012,Grifola frondosa,"USA, Missouri",2021-11-02,38.6379,-90.46692,86%
475929,1406142;1406143;1406144;1406145,Amanita muscaria,"USA, Washington",2021-11-02,47.05236,-122.82264,86%
475965,1406252;1406251;1406253,Hypomyces lactifluorum,"USA, Washington",2021-10-30,46.85382,-121.6836,79%
475970,1406273;1406275;1406277;1406278;1406280;1406281;1406283;1406284,Amanita muscaria,"USA, Oregon",2021-11-02,42.39702,-124.41384,83%
475972,1406288;1406287;1406289;1406290;1406291;1406292;1406293;1406294;1406295;1406296,Coprinus comatus,"USA, California",2021-11-02,34.3935,-118.56528,89%
475973,1406299;1406297;1406298;1406300,Coprinus comatus,"USA, California",2021-11-02,34.39314,-118.56528,73%
475981,1406336;1406337;1406338,Boletus edulis,"USA, Oregon",2021-10-31,42.05844,-124.245,83%
475982,1406339;1406340;1406341;1406342;1406343;1406344;1406345;1406346;1406347;1406348,Boletus edulis,"USA, Oregon",2021-11-02,42.39702,-124.41384,82%
476019,1406463,Mixed collection,"USA, New Mexico",2021-08-15,36.02466,-108.9846,84%
476050,1406599,Mixed collection,"USA, Tennessee",2021-10-12,36.00162,-84.17556,86%
476090,1406709;1406710;1406711,Amanita amerirubescens,"USA, Arkansas",2021-10-24,36.04536,-90.66204,84%
476102,1406746;1406745,Trametes versicolor,"USA, Michigan",2021-10-04,42.67854,-83.1114,87%
476124,1406806;1406841,Artomyces pyxidatus,"USA, Michigan",2021-10-04,42.67728,-83.11104,87%
476129,1406825;1406826;1406827;1406828;1406829,Amanita muscaria,"USA, Washington",2021-11-03,47.13066,-122.93244,86%
476177,1406951;1406950,Coprinus comatus,"USA, Michigan",2021-10-04,42.6798,-83.10852,87%
476233,1407157;1407158,Pluteus cervinus,"USA, North Carolina",2021-11-04,36.15984,-80.36784,84%
476296,1407439;1407440,Amanita amerirubescens,"USA, Michigan",2021-10-04,42.72696,-83.07432,87%
476347,1407626;1407627;1407629;1407661,Amanita muscaria,"USA, Washington",2021-10-31,47.39076,-122.30964,84%
476410,1407828;1407830;1407832;1407833;1407834,Boletus edulis,"USA, Michigan",2021-10-18,43.62444,-84.23604,85%
476424,1407880;1407879,Grifola frondosa,"USA, Michigan",2021-10-04,42.72696,-83.07864,87%
476448,1407950,Grifola frondosa,"USA, Michigan",2021-10-04,42.73362,-83.06964,87%
476469,1408013,Coprinus comatus,"USA, Michigan",2021-10-09,42.52932,-83.78712,80%
476828,1409086;1409087;1409088;1409092;1409096;1409097,Mixed collection,"USA, Washington",2021-10-30,46.58022,-122.7186,84%
476855,1409197;1409198;1409199,Amanita amerirubescens,"USA, Michigan",2021-10-14,43.62444,-84.23604,85%
476863,1409227;1409228,Grifola frondosa,"USA, Michigan",2021-10-06,42.57378,-83.5434,87%
476893,1409309;1409303;1409304;1409307,Mixed collection,"USA, Michigan",2021-10-07,42.74694,-83.51532,87%
476943,1409534,Mixed collection,"USA, New Jersey",2021-10-09,39.98502,-74.75076,86%
476969,1409633;1409634;1409635,Ganoderma applanatum,"USA, New Hampshire",2021-11-08,43.0155,-70.90056,79%
477103,1409996;1409997,Amanita muscaria,"USA, California",2021-11-09,41.79708,-124.19856,84%
477105,1410003;1410004,Amanita muscaria,"USA, Washington",2021-11-08,46.8279,-124.08948,86%
477110,1410015,Coprinus comatus,"Germany, Hessen",2021-09-10,50.54202,8.72028,81%
477115,1410027,Grifola frondosa,"USA, Missouri",2021-11-09,37.20618,-94.33548,85%
477127,1410089;1410090;1410091,Amanita muscaria,"USA, Washington",2021-11-08,46.8279,-124.08948,86%
477183,1410239;1410288,Grifola frondosa,"USA, Michigan",2021-10-07,42.74802,-83.51316,87%
477207,1410292;1410293,Grifola frondosa,"USA, Michigan",2021-10-07,42.74028,-83.48472,87%
477310,1410540;1410541;1410542;1410543;1410544;1410545;1410546;1410547;1410548;1410549;1410550;1410551,Coprinus comatus,"Wales, Johnston",2021-10-26,51.75666,-4.99464,79%
477555,1411213;1411214;1411215,Grifola frondosa,"USA, Michigan",2021-10-16,42.68898,-83.23128,87%
477916,1412220,Grifola frondosa,"USA, Michigan",2021-10-08,42.78528,-83.20464,87%
477946,1412349;1412342;1412343;1412344;1412345;1412346;1412347;1412348,Lactarius indigo,"USA, Florida",2021-11-11,27.99666,-81.86544,85%
478160,1413137,Artomyces pyxidatus,"USA, Michigan",2021-10-11,42.50898,-83.70864,87%
478217,1413317,Amanita muscaria,"USA, California",2021-11-12,40.887,-124.146,87%
478237,1413383;1413384;1413385;1413386;1413387,Lactarius indigo,"Costa Rica, Grecia",2021-11-13,10.1313,-84.25548,74%
478271,1413478,Amanita amerirubescens,"USA, Massachusetts",2021-07-15,41.63526,-70.6266,92%
478272,1413479,Grifola frondosa,"USA, Massachusetts",2021-09-23,41.63526,-70.6266,84%
478273,1413480,Grifola frondosa,"USA, Massachusetts",2021-10-13,41.63526,-70.6266,86%
478329,1413670,Grifola frondosa,"USA, Michigan",2021-10-11,42.51006,-83.71044,87%
478444,1414130;1414131;1414132;1414133;1414134,Coprinus comatus,"USA, West Virginia",2021-11-14,39.48732,-79.93008,82%
478458,1414165;1414166,Hypomyces lactifluorum,"USA, California",2021-11-13,41.79708,-124.19856,83%
478464,1414220;1414178,Grifola frondosa,"USA, Michigan",2021-10-12,42.74928,-83.22948,87%
478472,1414196;1414197,Artomyces pyxidatus,"USA, Michigan",2021-10-12,42.75324,-83.22552,87%
478487,1414249;1414248;1414250;1414251,Grifola frondosa,"USA, Michigan",2021-10-13,42.81786,-83.55096,87%
478552,1414482;1414483;1414484;1414485,Ganoderma applanatum,"USA, New Hampshire",2021-11-15,43.13538,-70.94196,81%
478672,1414845;1414846,Trametes versicolor,"Canada, Nova Scotia",2020-10-24,44.45712,-65.26656,82%
478683,1414871;1414872;1414873;1414874;1414875,Trametes versicolor,"USA, New Hampshire",2021-10-31,43.16112,-70.93656,81%
478773,1415122,Cantharellus cinnabarinus,"USA, Michigan",2021-10-14,42.5835,-83.55924,87%
478848,1415381;1415382,Trametes versicolor,"Serbia, Loznica",2021-11-10,44.52606,19.21464,85%
479067,1416053;1416054,Grifola frondosa,"USA, Michigan",2021-10-16,42.67962,-83.48184,87%
479126,1416273;1416272;1416274,Mixed collection,"USA, New York",2021-08-08,44.19792,-73.60884,75%
479131,1416294;1416295,Trametes versicolor,"USA, New Hampshire",2021-09-20,43.13538,-70.93152,82%
479151,1416340;1416341,Trametes versicolor,"USA, New Hampshire",2021-09-01,43.13538,-70.93152,82%
479344,1416998;1416997,Amanita muscaria,"USA, California",2021-11-16,38.47842,-122.70348,77%
479462,1417503,Artomyces pyxidatus,"USA, Michigan",2021-10-21,42.67764,-83.10384,87%
479630,1418143,Grifola frondosa,"USA, Michigan",2021-10-20,42.9282,-83.39544,87%
479784,1418567,Cantharellus cinnabarinus,"USA, Michigan",2021-10-30,42.73128,-83.0682,87%
479842,1418728;1418729,Trametes versicolor,"USA, New Jersey",2021-09-01,39.37554,-74.56536,83%
480064,1419557;1419558;1419559;1419563,Amanita amerirubescens,"Canada, Newfoundland",2021-08-11,47.57256,-52.82604,82%
480256,1420073;1420071;1420072,Cantharellus cinnabarinus,"USA, Michigan",2021-11-04,42.67998,-83.48004,87%
480387,1420563;1420564;1420565;1420566;1420567;1420568;1420569;1420570;1420571;1420572;1420573;1420574;1420575;1420576;1420577;1420578;1420579;1420580;1420581;1420582;1420583;1420584,Mixed collection,"Canada, Ontario",2021-11-29,43.90938,-78.47532,82%
480401,1420629,Coprinus comatus,"USA, New Hampshire",2021-10-21,42.97968,-70.82856,84%
480418,1420663;1420664;1420665,Ganoderma applanatum,"USA, Washington",2021-11-29,47.59902,-122.91984,84%
480509,1421043;1421044;1421045;1421046,Ganoderma applanatum,"USA, New York",2021-08-31,44.19792,-73.60668,82%
480740,1421911,Trametes versicolor,"USA, California",2021-10-10,41.81832,-124.17192,78%
480870,1422302;1422303,Trametes versicolor,"USA, New Hampshire",2021-11-29,43.13538,-70.93152,82%
480882,1422330,Trametes versicolor,"USA, New Hampshire",2021-10-18,43.14924,-70.9398,81%
480902,1422399;1454541;1454542;1454543;1454544;1454545;1454546,Coprinus comatus,"USA, California",2021-12-05,39.40686,-123.76512,87%
481029,1422929;1422928;1422930,Boletus edulis,"USA, California",2021-12-02,38.57526,-123.31296,80%
481169,1423362;1423363,Grifola frondosa,"USA, Missouri",2021-12-10,37.20618,-94.33548,85%
481293,1423856;1423853;1423854;1423855;1423857,Boletus edulis,"USA, Michigan",2021-10-24,43.62444,-84.23604,85%
481336,1424105,Pluteus cervinus,"USA, Alabama",2021-12-13,31.24728,-85.39812,84%
481471,1424566;1424567;1424568,Pluteus cervinus,"USA, Georgia",2021-12-15,33.94422,-83.38932,75%
481523,1424717,Coprinus comatus,"USA, Oregon",2021-11-19,42.32574,-122.841,85%
481563,1424891;1424890,Coprinus comatus,"USA, California",2021-12-14,34.39332,-118.56528,82%
481731,1425406;1425407;1425408,Trametes versicolor,"USA, Connecticut",2021-04-09,41.73336,-73.18332,86%
481819,1425562;1425561,Trametes versicolor,"Serbia, Loznica",2021-11-27,44.52606,19.21464,85%
482169,1427040;1427039,Amanita muscaria,"USA, California",2021-12-22,38.85012,-123.64452,85%
482216,1427194;1427195,Pluteus cervinus,"USA, California",2021-12-16,37.359,-119.79756,83%
482292,1427439,Amanita muscaria,"USA, Arizona",2021-08-01,34.46082,-112.44492,77%
482346,1427681;1427682,Mixed collection,"USA, Washington",2021-11-28,48.1194,-122.79312,86%
482464,1428064,Boletus edulis,"USA, California",2021-12-27,40.7358,-123.89688,80%
482499,1428188;1428187;1428189;1428193;1428194;1428195,Pluteus cervinus,"USA, Georgia",2021-12-27,33.99426,-84.204,84%
482531,1428309;1428310;1428311;1428312;1428313;1428314;1428315;1428316;1428317;1428331;1428332;1428333;1428334;1428335;1428336,Amanita muscaria,"Colombia, Cundinamarca",2021-12-10,4.90878,-73.94112,85%
482532,1428318;1428319;1428320,Amanita muscaria,"Colombia, Cundinamarca",2021-12-10,4.90878,-73.94112,85%
482533,1428321;1428322;1428323;1428324;1428330,Amanita muscaria,"Colombia, Cundinamarca",2021-12-10,4.90878,-73.94112,85%
482534,1428325;1428326;1428327;1428328;1428329,Amanita muscaria,"Colombia, Cundinamarca",2021-12-10,4.90878,-73.94112,85%
482537,1428342;1428343,Hypomyces lactifluorum,"USA, Michigan",2021-10-24,43.62444,-84.23604,85%
